PRISM Time Series Data,,,,
Location:  Lat: 39.1715   Lon: -79.3529   Elev: 1072m,,,,
"Climate variables: ppt,tmin,tmean,tmax",,,,
Spatial resolution: 4km,,,,
Period: 1895-01 - 2018-07,,,,
Dataset: AN81m,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,
Grid Cell Interpolation: Off,,,,
Time series generated: 2019-Feb-10,,,,
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,,,,
pdate,ppt,tmin,tmean,tmax
1961-12,121.31125,-6.225,-1.4125,3.4125
1962-01,110.4275,-8.9375,-3.4875,1.975
1962-02,122.6325,-6.6125,-1.0125,4.575
1962-03,149.515,-4.625,0.4875,5.625
1962-04,126.9025,-0.3375,5.9375,12.2
1962-05,118.75125,8.5125,15.3375,22.1375
1962-06,119.78,9.95,16.5,23.05
1962-07,124.58125,10.4,16.8125,23.175
1962-08,46.795,9.5625,17.0875,24.6125
1962-09,105.99375,7.1,12.9625,18.85
1962-10,131.845,3.55,9.625,15.7
1962-11,123.06125,-1.975,2.6125,7.2
1962-12,126.74375,-9.75,-4.5875,0.6125
1963-01,60.56,-11.925,-5.675,0.5875
1963-02,96.6025,-13.025,-6.475,0.0375
1963-03,270.62125,-2.3,3.6125,9.5625
1963-04,82.04125,0.45,7.825,15.275
1963-05,103.21,4.9875,12,19.0125
1963-06,132.93875,9,15.825,22.65
1963-07,164.14375,10.1125,16.9375,23.7875
1963-08,148.49,10.1125,16.35,22.6
1963-09,81.19,5.65,12.7875,19.95
1963-10,9.42875,0.625,10.075,19.5375
1963-11,154.06125,-0.3,4.3625,9.0125
1963-12,71.04125,-11.4375,-7.4,-3.3625
1964-01,109.17125,-8.25,-2.4375,3.35
1964-02,127.3525,-9.975,-5.075,-0.2125
1964-03,115.1025,-3.6625,2.1875,8.025
1964-04,163.40625,2.1625,8.6,15.0125
1964-05,46.8775,6.1375,13.5375,20.975
1964-06,140.77625,10.0375,16.9125,23.7875
1964-07,97.36625,11.275,18.0375,24.8
1964-08,106.24875,9.6125,16.6125,23.625
1964-09,124.48,6.8,14.5625,22.3375
1964-10,50.71625,0.1125,6.9875,13.825
1964-11,89.9325,-1.625,5.1625,11.9875
1964-12,119.1325,-5.4375,-0.125,5.2
1965-01,169.39,-9.1125,-3.6625,1.7625
1965-02,80.18625,-8.175,-2.2,3.8
1965-03,149.73875,-4.875,-0.0625,4.7625
1965-04,166.48,1.575,7.9125,14.25
1965-05,61.18375,8.3,15.4,22.475
1965-06,67.74375,9.3,16.025,22.7625
1965-07,79.36,10.8125,17.8625,24.925
1965-08,86.705,11.175,18.1625,25.1625
1965-09,67.48625,9.3875,16.3375,23.275
1965-10,90.0925,2,7.8,13.5875
1965-11,44.15125,-1.15,4.1,9.325
1965-12,50.815,-4.15,0.25,4.6625
1966-01,133.91375,-11.125,-6.0875,-1.1125
1966-02,121.48,-7.4875,-3.025,1.4
1966-03,66.805,-4.5875,2.375,9.325
1966-04,166.7525,0.675,5.725,10.7375
1966-05,103.93,5.1375,12.4625,19.75
1966-06,44.8425,7.175,15.9,24.6375
1966-07,100.1875,11.9,19.4125,26.925
1966-08,98.825,10.6375,17.45,24.25
1966-09,172.48625,6.9375,12.4875,18.0625
1966-10,68.97,0.725,7.3,13.875
1966-11,90.58375,-1.9375,4.3625,10.6375
1966-12,73.11625,-6.8625,-2.5375,1.7875
1967-01,40.925,-5.925,-0.75,4.3875
1967-02,107.57,-10.7375,-4.825,1.0875
1967-03,238.28,-2.8,3.2625,9.2875
1967-04,118.64625,1.7875,8.6375,15.4875
1967-05,225.68375,4.2125,10.0125,15.8
1967-06,72.0225,9.925,17.0625,24.225
1967-07,176.96625,12.2625,17.6,22.95
1967-08,113.82,11.05,16.7625,22.45
1967-09,65.915,5.1875,12.325,19.425
1967-10,93.57875,1.95,8.5625,15.2
1967-11,89.44625,-3.5,0.75,4.975
1967-12,114.68875,-5.425,-0.175,5.0625
1968-01,82.3725,-11.8625,-5.7875,0.3125
1968-02,33.57375,-12.6375,-7.5,-2.325
1968-03,131.17625,-3.9625,2.7125,9.4125
1968-04,61.345,1.15,8.425,15.75
1968-05,231.72,5.15,11.05,16.9375
1968-06,95.365,9.875,16.775,23.6625
1968-07,76.21,11.6625,18.6125,25.5625
1968-08,134.59375,13.3375,19.1375,24.9625
1968-09,72.02375,7.6375,14.3375,21.05
1968-10,88.2575,3.375,9.2125,15.025
1968-11,117.665,-0.0125,4.05,8.125
1968-12,108.965,-9.1875,-4.3,0.5625
1969-01,85.48375,-9.65,-4.5875,0.4625
1969-02,70.2125,-7.7875,-3.875,-0.025
1969-03,84.735,-7.4,-2.1625,3.1
1969-04,99.00875,1.425,8.8125,16.2125
1969-05,72.7375,5.85,13.275,20.725
1969-06,88.18625,11.0375,17.6875,24.3125
1969-07,163.15625,13.575,19.325,25.075
1969-08,135.80625,10.625,17.3,23.975
1969-09,116.59625,8.4375,14.35,20.2875
1969-10,52.5025,1.975,8.85,15.725
1969-11,71.7975,-2.7625,1.6,5.9625
1969-12,199.5125,-9.05,-5.2125,-1.3375
1970-01,73.0425,-11.6125,-6.9625,-2.35
1970-02,63.14,-8.05,-2.925,2.1625
1970-03,133.93,-4.175,0.15,4.45
1970-04,142.00625,1.775,8.2,14.65
1970-05,61.18625,7.6,14.5625,21.525
1970-06,126.52,10.375,16.875,23.3875
1970-07,163.31375,12.5,18.4625,24.425
1970-08,156.16125,11.925,18.125,24.275
1970-09,106.16375,9.8125,16.5875,23.3875
1970-10,71.3325,5.3375,10.7625,16.175
1970-11,77.01125,-0.4375,3.8,8.0375
1970-12,157.8575,-5.85,-1.025,3.7875
1971-01,161.68,-10.3625,-5.6,-0.8625
1971-02,93.355,-7.5875,-2.475,2.65
1971-03,123.5325,-6.1875,-0.5875,5.0375
1971-04,42.67375,-1.9125,6.3,14.525
1971-05,148.2025,4.375,11.05,17.7375
1971-06,78.4275,11.6375,18.15,24.675
1971-07,123.675,11.5875,17.8375,24.125
1971-08,154.72,10.6875,17.1125,23.575
1971-09,188.48125,11.3875,16.775,22.15
1971-10,65.50375,7.075,12.2375,17.4
1971-11,115.17625,-2.4625,2.5875,7.6
1971-12,65.37875,-2.575,2.725,8.0625
1972-01,138.075,-6.45,-0.9875,4.4125
1972-02,152.07625,-9.325,-4.2875,0.725
1972-03,98.28125,-4.8,1.175,7.1875
1972-04,163.3375,0.7,7.0375,13.3875
1972-05,133.2925,6.85,12.7625,18.6375
1972-06,200.45,8.8375,14.5125,20.2125
1972-07,122.57875,13.0875,18.45,23.825
1972-08,107.97625,11.8,17.7125,23.6125
1972-09,62.3075,9.8375,15.6125,21.4
1972-10,139.0275,1.925,7.5375,13.1125
1972-11,169.85875,-1.975,2.475,6.9375
1972-12,186.22375,-3.05,1.4,5.8875
1973-01,63.68,-8.0875,-2.625,2.8375
1973-02,88.115,-8.075,-3.025,2.0625
1973-03,66.0225,0.65,6.4,12.1375
1973-04,187.99375,1.6875,6.6,11.525
1973-05,98.02,5.85,11.3,16.725
1973-06,138.99625,11.2875,17.9375,24.575
1973-07,114.48,12.7875,18.8125,24.825
1973-08,120.1575,12.1,18.1875,24.275
1973-09,136.655,8.75,15.2125,21.675
1973-10,110.685,3.4625,9.975,16.45
1973-11,101.90375,-1.525,3.8625,9.225
1973-12,133.48,-6.1375,-1.425,3.2875
1974-01,141.10875,-2.3875,2.4875,7.4
1974-02,101.83,-7.6375,-2.1875,3.25
1974-03,109.015,-2.0625,3.875,9.825
1974-04,91.14375,0.8625,8.1625,15.4125
1974-05,136.89875,6.4625,12.5625,18.6125
1974-06,228.14625,9.225,15.05,20.8125
1974-07,89.6825,11.5375,17.975,24.45
1974-08,133.38125,11.8375,17.5125,23.175
1974-09,96.1975,8.3125,13.775,19.2125
1974-10,51.13625,0.65,7.4625,14.3125
1974-11,75.835,-1.975,3.4625,8.9125
1974-12,125.72,-6.0875,-1.6625,2.8
1975-01,119.68875,-5.9625,-0.875,4.2
1975-02,93.165,-6,-0.925,4.175
1975-03,135.42,-4.5125,0.7125,5.9375
1975-04,143.72375,-1.475,4.7125,10.9
1975-05,140.35375,8.075,14.4375,20.7875
1975-06,112.00125,11.4125,17.0625,22.7125
1975-07,94.89875,11.8875,18.0875,24.3
1975-08,241.505,13.3,19.1125,24.925
1975-09,129.62875,8.475,13.7625,18.9875
1975-10,78.01625,4.4375,11,17.5375
1975-11,57.215,-0.6875,5.7375,12.175
1975-12,89.035,-5.65,-0.725,4.2125
1976-01,113.2975,-10.025,-4.8625,0.325
1976-02,80.71375,-4.3625,1.825,8.0375
1976-03,81.2775,-1.2,5.3875,11.9625
1976-04,55.815,-0.2375,7.575,15.4125
1976-05,70.1325,4.2,11.0625,17.95
1976-06,117.1675,10.5875,17.075,23.5375
1976-07,117.4475,11.6125,17.2875,22.975
1976-08,58.5075,9.1625,15.9875,22.825
1976-09,118.59375,6.925,13.3625,19.7875
1976-10,229.095,1.2625,6.6,11.925
1976-11,59.1075,-5.675,-0.65,4.375
1976-12,84.6525,-10.3875,-4.3875,1.625
1977-01,71.3125,-16.2125,-11.3125,-6.3875
1977-02,47.94375,-9.4625,-3.8375,1.7625
1977-03,115.695,-1.6,4.8125,11.1875
1977-04,92.69625,2.1125,9.2875,16.5
1977-05,77.00125,6.2625,13.9875,21.6875
1977-06,142.05375,8.675,14.9,21.1125
1977-07,132.26875,13.025,19.375,25.775
1977-08,140.955,12.6875,18.6,24.525
1977-09,78.06625,10.7875,16.2875,21.7875
1977-10,124.77875,2.3,7.7,13.05
1977-11,137.49875,0.6125,4.8625,9.125
1977-12,84.0725,-8.0375,-2.7625,2.5125
1978-01,166.26,-12.525,-7.575,-2.6375
1978-02,39.53375,-14.9875,-9.025,-3.1
1978-03,79.51625,-4.95,0.375,5.725
1978-04,91.235,0.9375,7.3625,13.8
1978-05,168.4875,5.85,11.6,17.375
1978-06,174.47375,9.825,16.525,23.2
1978-07,244.625,12.6125,18.325,24.0875
1978-08,132.6675,13.8,19.525,25.225
1978-09,56.465,10.6125,16.4875,22.3625
1978-10,74.20625,0.8,7.6125,14.425
1978-11,89.5075,-1.1125,5,11.125
1978-12,203.57625,-6.25,-0.625,4.975
1979-01,186.17125,-10.4625,-5.5875,-0.6875
1979-02,149.08,-12.6875,-7.3375,-2
1979-03,73.2775,-2.9875,3.4625,9.925
1979-04,115.37,1.425,7.3375,13.225
1979-05,145.285,5.7,12.5,19.275
1979-06,83.52625,9.0375,15.7375,22.45
1979-07,129.9975,12.25,17.7375,23.225
1979-08,157.91125,12.6875,17.9375,23.15
1979-09,156.78,9.4,14.8,20.2375
1979-10,171.68875,2.7,8.2,13.6875
1979-11,84.19625,-0.25,5.025,10.25
1979-12,69.7975,-5.6625,-0.075,5.5
1980-01,80.19375,-7.5875,-3,1.6
1980-02,71.80625,-11.025,-6.0375,-0.9875
1980-03,153.00625,-5.55,0.4875,6.475
1980-04,157.085,0.8875,7.2375,13.55
1980-05,123.4325,6.825,13.2875,19.7875
1980-06,161.755,8.5125,15.45,22.425
1980-07,174.72125,13.3875,19.575,25.7625
1980-08,192.33875,13.425,19.3375,25.2125
1980-09,69.25625,9.8875,16.2875,22.6625
1980-10,78.99375,1.4375,7.4375,13.4375
1980-11,121.52125,-2.925,2.2375,7.4
1980-12,62.37125,-7.1,-2.075,2.9375
1981-01,50.92375,-12.125,-7.1625,-2.2375
1981-02,95.1,-8.2625,-1.8625,4.525
1981-03,113.77875,-5.55,-0.425,4.675
1981-04,174.82125,2.8375,9.975,17.1
1981-05,167.25625,4.9625,11.7125,18.5
1981-06,248.405,11.725,17.725,23.7625
1981-07,133.9025,12.875,18.5875,24.3125
1981-08,63.77125,10.525,17.125,23.725
1981-09,155.52125,8.4,14.3,20.2125
1981-10,110.72375,2.0375,8.125,14.1875
1981-11,58.35875,-3.5125,2.5,8.5375
1981-12,127.065,-8.125,-3.9875,0.2
1982-01,135.04125,-11.7625,-6.1875,-0.625
1982-02,107.07,-7.2,-1.55,4.1
1982-03,163.5825,-3.175,3.05,9.325
1982-04,99.2575,-1.125,5.8,12.7
1982-05,87.73125,7.275,14.8125,22.35
1982-06,197.905,10.1875,15.7375,21.2875
1982-07,151.58375,13.125,19.175,25.225
1982-08,117.0375,10.4125,16.5625,22.7
1982-09,116.6725,8.375,14.0625,19.75
1982-10,57.1775,3.55,9.7125,15.8625
1982-11,104.77,0.325,5.6625,11
1982-12,80.73,-2.8125,2.4625,7.725
1983-01,61.615,-7.675,-3.2375,1.1875
1983-02,59.6275,-7.9125,-1.85,4.2125
1983-03,115.08375,-2.6125,2.425,7.4875
1983-04,147.485,1.25,5.975,10.7375
1983-05,184.7975,4.85,11.5375,18.2
1983-06,83.1375,9.5,16.3625,23.2
1983-07,74.9475,11.85,18.9875,26.1375
1983-08,67.62375,12.0625,19.05,26.075
1983-09,54.30125,6.8625,14.125,21.4
1983-10,132.4975,4.0375,9.5375,15.05
1983-11,116.45375,-1.475,3.85,9.2125
1983-12,129.8975,-8.7,-4.1125,0.5
1984-01,49.815,-9.875,-4.8875,0.1125
1984-02,129.8075,-4.6875,0.6,5.9125
1984-03,160.06125,-6.625,-1.05,4.475
1984-04,158.97375,1.075,6.725,12.3125
1984-05,110.27,6.4375,12.1125,17.7375
1984-06,85.5175,10.9125,17.7875,24.6875
1984-07,190.92875,11.725,17.475,23.2375
1984-08,153.3725,12.8875,18.5625,24.25
1984-09,42.7475,6.2375,13.15,20.075
1984-10,130.92625,7.85,13.2375,18.675
1984-11,129.745,-4.125,1.6875,7.4625
1984-12,123.32,-1.425,3.5375,8.4875
1985-01,111.3475,-11.375,-6.8125,-2.25
1985-02,80.12625,-8.8375,-3.35,2.1125
1985-03,119.88375,-1.9125,3.8125,9.55
1985-04,73.36375,2.875,9.55,16.2625
1985-05,194.6575,7.2125,13.8375,20.5
1985-06,133.1125,9.9375,15.8,21.7125
1985-07,229.4675,12.8375,18.5,24.1375
1985-08,109.37125,11.6125,17.25,22.9
1985-09,18.09125,7.3625,14.9375,22.475
1985-10,163.99125,5.55,11.1875,16.825
1985-11,359.5775,4.2125,8.225,12.2125
1985-12,82.68,-8.6375,-3.9375,0.7375
1986-01,62.9375,-9.225,-3.9,1.4
1986-02,143.54375,-5.45,-1.4625,2.5125
1986-03,93.05,-4.05,2.5375,9.0875
1986-04,124.9775,2.0125,8.7375,15.45
1986-05,95.0975,7.05,13.4625,19.9125
1986-06,134.5275,10.45,17.15,23.8875
1986-07,165.7625,14.4875,19.8875,25.3
1986-08,98.00875,10.85,17,23.1125
1986-09,84.34125,9.9375,15.7125,21.475
1986-10,90.13375,4.325,10.1,15.875
1986-11,187.27875,-0.275,4.2125,8.7375
1986-12,91.805,-5.65,-1.1125,3.4125
1987-01,97.20125,-8.5625,-4.2375,0.1
1987-02,52.53,-8.15,-2.775,2.6625
1987-03,52.3725,-4.1375,2.725,9.6
1987-04,128.92125,1.1375,6.5625,12.0125
1987-05,112.80625,7.225,14.5875,21.975
1987-06,144.1825,12.075,18.2375,24.375
1987-07,38.385,13.525,20.1625,26.825
1987-08,110.7825,11.975,19.025,26.125
1987-09,158.2475,9.825,15.275,20.725
1987-10,52.745,-0.5375,6.525,13.5875
1987-11,75.3925,-0.6125,5.2,11
1987-12,101.50125,-4.7,-0.1375,4.425
1988-01,91.2825,-11.35,-5.5625,0.2375
1988-02,77.085,-8.025,-2.6875,2.6625
1988-03,76.1425,-3.7875,2.625,9.025
1988-04,100.545,1.0375,7.425,13.8375
1988-05,170.95875,5.775,12.6875,19.5375
1988-06,49.7625,8.5125,16.0625,23.675
1988-07,77.69125,12.7875,20.05,27.3125
1988-08,95.89125,13.6375,20.45,27.275
1988-09,173.2925,7.8,14.2375,20.7
1988-10,58.9375,0.4,5.8375,11.2875
1988-11,126.93625,-1.475,4.7,10.8625
1988-12,67.59125,-7.4,-1.7125,4
1989-01,121.70875,-4.8375,0.5875,6
1989-02,124.015,-7.175,-2.55,2.0625
1989-03,149.00625,-2.75,3.5375,9.8
1989-04,95.555,-0.35,6.1375,12.675
1989-05,177.65875,5.9375,11.2,16.4625
1989-06,213.37,12.6625,17.8375,23
1989-07,182.31,14.575,19.625,24.7125
1989-08,137.45625,12.8875,18.05,23.2125
1989-09,112.81625,10.15,15.4375,20.7625
1989-10,110.3225,2.95,9.5125,16.0625
1989-11,110.3575,-2.2125,3.3,8.7875
1989-12,61.65,-13.575,-8.2875,-2.9625
1990-01,137.13625,-3.5125,1.35,6.2625
1990-02,85.5975,-3.7625,2.325,8.4
1990-03,53.43,-1.4125,4.7625,10.875
1990-04,107.15375,0.775,7.45,14.1125
1990-05,200.6925,6.525,11.975,17.425
1990-06,102.79875,10.3125,16.8,23.3125
1990-07,167.7025,13.1375,18.825,24.525
1990-08,92.9775,12.65,18.35,24.125
1990-09,117.66,9.525,15.1125,20.725
1990-10,117.14,4.6375,10.6875,16.7125
1990-11,44.50875,-1.2625,5.625,12.5625
1990-12,187.8075,-4.15,1.775,7.6625
1991-01,123.5,-7.475,-2.2875,2.875
1991-02,87.85375,-5.1375,-0.05,5.05
1991-03,160.635,-2.825,3.2125,9.2375
1991-04,117.84875,3.075,9.525,15.975
1991-05,56.99875,9.7875,16.5375,23.275
1991-06,67.4775,10.475,17.475,24.525
1991-07,120.94625,14.525,20.325,26.1625
1991-08,104.05,11.825,18.7125,25.625
1991-09,82.615,8.325,14.8875,21.4375
1991-10,54.20625,2.5375,10.0625,17.575
1991-11,69.4975,-2.2375,3.2,8.6
1991-12,166.09375,-5.15,0.7,6.55
1992-01,102.20625,-7.75,-2.375,3.025
1992-02,123.28875,-5.925,-0.4375,5.0625
1992-03,157.005,-3.5625,1.6875,6.9375
1992-04,93.63,1.95,7.725,13.5625
1992-05,106.42625,5.475,11.6125,17.75
1992-06,76.46875,9.125,15.25,21.3625
1992-07,221.56875,14.3,19.375,24.425
1992-08,108.2725,11.3125,17.0625,22.8
1992-09,64.1575,8.475,14.8,21.125
1992-10,24.7825,1.0875,8.1875,15.2875
1992-11,90.05375,0.025,4.4375,8.875
1992-12,138.7475,-5.975,-1.575,2.7875
1993-01,77.37875,-5.2125,-0.7125,3.7875
1993-02,90.90375,-9.775,-4.2375,1.325
1993-03,182.59,-5.475,-0.6625,4.175
1993-04,143.29375,-0.4,6.8125,14.025
1993-05,64.06,6.0625,12.9625,19.9
1993-06,97.07125,9.75,16.625,23.5125
1993-07,83.62875,13.425,20.2,26.975
1993-08,79.75375,11.9875,18.9125,25.825
1993-09,194.1725,9.375,15.325,21.25
1993-10,87.655,1.9625,8.35,14.725
1993-11,129.13625,-1.9375,3.425,8.775
1993-12,130.9725,-6.975,-2.7375,1.5
1994-01,159.15,-11.9625,-7.0375,-2.1375
1994-02,206.86375,-8.0625,-2.5375,3.0125
1994-03,200.54375,-4.2625,1.1125,6.4625
1994-04,113.7725,2.275,9.825,17.375
1994-05,204.88625,3.2125,9.55,15.95
1994-06,124.065,11.4875,18.2375,25.0125
1994-07,188.72125,13.65,19.3875,25.05
1994-08,153.395,11.2875,17.2375,23.2125
1994-09,63.91375,7.3625,13.5125,19.6125
1994-10,21.68125,0.9625,8.3375,15.725
1994-11,93.10875,0.3625,6.425,12.5125
1994-12,78.22,-3.5375,1.9375,7.4
1995-01,136,-6.05,-2.375,1.325
1995-02,102.07875,-9.6625,-4.5625,0.525
1995-03,65.58375,-3.225,3.2,9.6125
1995-04,75.29125,0.1125,7.2125,14.35
1995-05,180.66125,6.55,12.2375,17.925
1995-06,90.13875,11.2875,17.1875,23.1
1995-07,108.94875,13.1,19.35,25.5875
1995-08,152.00625,13.8625,20.175,26.4625
1995-09,60.04625,7.3,13.8,20.3125
1995-10,115.02,2.9875,10.55,18.1375
1995-11,155.41625,-3.875,0.7375,5.325
1995-12,98.585,-8.4125,-4.4125,-0.45
1996-01,195.0775,-9.525,-4.5,0.4875
1996-02,159.91625,-8.725,-4.3125,0.1125
1996-03,161.40625,-6.7875,-1.325,4.125
1996-04,104.49375,0.325,6.9375,13.55
1996-05,376.0975,6.8375,12.175,17.5125
1996-06,111.36875,10.8375,17.2875,23.725
1996-07,278.6725,11.5375,17.05,22.6
1996-08,142.585,11.825,17.6375,23.4625
1996-09,228.19375,9.625,14.4125,19.175
1996-10,113.205,3.1875,8.95,14.675
1996-11,115.345,-4.4375,-0.0875,4.25
1996-12,162.235,-5.0125,0.0125,5.025
1997-01,86.7025,-9.4125,-4.2875,0.8625
1997-02,67.14875,-5.6375,-0.5375,4.575
1997-03,215.625,-2.725,2.9125,8.525
1997-04,73.03375,-1.925,4.2375,10.4125
1997-05,165.01625,3.25,9.6625,16.0625
1997-06,132.40625,9.675,15.65,21.6375
1997-07,119.4475,12.1125,18.325,24.55
1997-08,154.625,10.8375,16.5625,22.275
1997-09,121.20375,7.45,13.5375,19.6625
1997-10,38.27125,2.1125,8.5,14.8875
1997-11,167.23375,-3.4,0.425,4.225
1997-12,118.77,-5.975,-2.05,1.9125
1998-01,141.42,-4.6625,-0.3875,3.85
1998-02,106.42875,-5,-0.725,3.55
1998-03,129.54625,-3.075,2,7.1
1998-04,153.50875,1.15,7.975,14.8
1998-05,111.7275,8.8625,14.3,19.6875
1998-06,249.885,11.7625,16.55,21.325
1998-07,102.55875,12.75,18.4375,24.1125
1998-08,123.34,12.1125,18.375,24.65
1998-09,92.84625,9.6375,16.25,22.875
1998-10,62.4775,3.0875,9.3,15.525
1998-11,36.25375,-1.925,3.65,9.2
1998-12,70.2925,-4.8375,0.55,5.9375
1999-01,180.01125,-7.425,-2.2,3.0125
1999-02,99.035,-6.8125,-1.4875,3.825
1999-03,165.375,-7.95,-2.2125,3.55
1999-04,122.3475,1.45,8.375,15.325
1999-05,105.20625,5.0375,12.3125,19.6125
1999-06,45.1775,10.55,17.075,23.6
1999-07,104.38875,13.85,20.2125,26.525
1999-08,74.23125,10.7375,17.4,24.0625
1999-09,99.41125,7.0375,14.1375,21.3
1999-10,106.24,1.2625,8.35,15.425
1999-11,93.78125,-0.3125,5.5875,11.475
1999-12,85.55,-6.4125,-1.3875,3.6375
2000-01,84.1775,-10.3625,-4.975,0.4375
2000-02,146.255,-5.55,-0.1,5.325
2000-03,96.80625,-2.5,3.8875,10.25
2000-04,119.34125,0.5125,6.8375,13.1625
2000-05,165.34125,7.2375,13.7875,20.325
2000-06,149.25,12.2,17.775,23.3625
2000-07,151.07375,11.6125,16.925,22.2125
2000-08,111.78375,12.55,17.375,22.2375
2000-09,164.47625,8.1875,13.7875,19.35
2000-10,37.94125,3.025,9.7625,16.5125
2000-11,80.21375,-4.025,1.125,6.25
2000-12,73.78875,-11.9875,-7.1125,-2.275
2001-01,105.46875,-9.7625,-5.1625,-0.6
2001-02,79.595,-5.95,-0.65,4.6875
2001-03,111.125,-5.425,-1.075,3.2625
2001-04,96.17875,1.925,8.775,15.6375
2001-05,154.42125,6.4375,12.525,18.575
2001-06,187.04,9.8125,16.2125,22.6
2001-07,241.645,11.2,17.05,22.8875
2001-08,106.66,13.6,18.9875,24.4375
2001-09,64.21,6.75,13.0375,19.3625
2001-10,34.505,1.175,8.2875,15.4
2001-11,31.05375,-1.6125,5.6875,13.0125
2001-12,93.5625,-3.5375,1.325,6.1375
2002-01,104.555,-5.9375,-1.5125,2.9375
2002-02,57.25125,-7.7125,-1.4625,4.75
2002-03,123.7275,-3.9375,2.375,8.675
2002-04,204.69875,1.575,8.2,14.8125
2002-05,199.55,5.1,11.325,17.5875
2002-06,86.50375,11.4125,17.5625,23.7
2002-07,210.39625,14.5375,19.725,24.875
2002-08,75.05875,12.525,18.6,24.7
2002-09,124.29,9.3625,15.8625,22.375
2002-10,138.9,4.7,8.9875,13.2625
2002-11,126.48,-2.35,1.55,5.45
2002-12,97.32125,-7.675,-3.4625,0.725
2003-01,117.9775,-11.5125,-7.575,-3.6375
2003-02,179.88375,-8.7625,-4.9375,-1.1
2003-03,76.3325,-3.1,3.0875,9.2625
2003-04,107.63375,1.4875,7.7,13.9
2003-05,187.52375,7.1625,11.8125,16.45
2003-06,173.1325,9.5875,15.0125,20.45
2003-07,189.84125,12.9375,18.35,23.7875
2003-08,210.38375,13.675,19,24.3125
2003-09,223.69875,9.325,14.225,19.125
2003-10,91.1825,1.8125,7.5875,13.325
2003-11,168.435,0.175,6.175,12.2
2003-12,108.3875,-7.4875,-3.2375,0.9625
2004-01,137.51875,-11.5125,-6.725,-1.95
2004-02,97.91875,-9.45,-4.0375,1.3625
2004-03,162.12,-2.375,3.0625,8.475
2004-04,160.675,2,7.4,12.7625
2004-05,180.615,9.8125,15.7,21.5875
2004-06,144.7675,10.8375,16.05,21.275
2004-07,113.4425,13.525,18.3,23.1
2004-08,93.69,11.35,16.9375,22.575
2004-09,157.29625,9.9,15.5375,21.15
2004-10,88.99625,4.4875,9.775,15.0625
2004-11,113.05625,0.7125,5.2875,9.8375
2004-12,106.955,-6.375,-1.7,2.9125
2005-01,136.4,-6.5875,-1.9875,2.5875
2005-02,95.84125,-7.025,-2.0375,2.9875
2005-03,167.37125,-5.8375,-1.5,2.85
2005-04,121.69,1.7,8.2,14.7375
2005-05,119.4225,4.175,10,15.8375
2005-06,49.7375,12.0375,17.7125,23.4125
2005-07,146.1675,14.65,19.7875,24.9375
2005-08,114.1625,13.9375,19.3375,24.7125
2005-09,29.68375,9.6,16.1,22.6
2005-10,133.5375,4.7625,9.7375,14.7
2005-11,121.815,-1.45,4.375,10.2375
2005-12,98.205,-8.6625,-4.4875,-0.3375
2006-01,147.085,-4.35,0.6375,5.65
2006-02,68.21375,-8.125,-3.7875,0.5375
2006-03,72.675,-4.35,0.775,5.8875
2006-04,131.55125,2.275,9.175,16.075
2006-05,93.34,4.675,10.575,16.5125
2006-06,180.19,9.9,15.625,21.425
2006-07,121.90125,13.475,18.875,24.25
2006-08,97.53375,12.7375,18.8625,25.0375
2006-09,97.30125,8.1375,12.8375,17.5125
2006-10,159.76,2.225,7.45,12.65
2006-11,74.66625,-0.075,4.85,9.7875
2006-12,54.6,-3.5,1.55,6.6
2007-01,165.35375,-6.375,-1.9625,2.4375
2007-02,125.585,-13.3,-8.675,-4.0375
2007-03,122.96625,-2.75,3.2375,9.225
2007-04,157.11625,0.05,5.3875,10.7375
2007-05,77.465,7.3875,13.8625,20.325
2007-06,120.52,10.8,16.8,22.8125
2007-07,172.25875,11.25,16.95,22.6375
2007-08,168.815,14.1625,19.8,25.425
2007-09,71.58875,9.45,16.075,22.7
2007-10,117.87375,5.925,12,18.1
2007-11,82.6625,-2.2625,2.675,7.625
2007-12,203.58375,-4.425,-0.2125,4.0625
2008-01,157.535,-8.5125,-4,0.525
2008-02,135.795,-7.65,-2.35,2.95
2008-03,136.7925,-4.425,1.475,7.375
2008-04,132.40125,2.9,9.1125,15.25
2008-05,186.8025,4.5625,10.425,16.3125
2008-06,220.38,11.6625,17.525,23.375
2008-07,123.4275,12.2,18.025,23.8625
2008-08,114.40125,10.65,16.3875,22.15
2008-09,53.65125,9.2125,15.15,21.1375
2008-10,58.3625,1.7875,7.8,13.8
2008-11,110.485,-3.7125,1.0125,5.75
2008-12,166.68125,-5.9625,-0.775,4.4
2009-01,198.85625,-10.9875,-6.2,-1.4
2009-02,86.85625,-8.45,-2.9625,2.525
2009-03,67.385,-2.9,2.9,8.7125
2009-04,151.04,1.2625,7.375,13.4875
2009-05,168.80625,7.3875,12.85,18.3375
2009-06,123.995,11.125,16.625,22.15
2009-07,117.4275,11.1125,16.225,21.2875
2009-08,100.4675,13.1125,18.3625,23.6125
2009-09,68.24375,8.7125,14.15,19.5625
2009-10,153.7575,2.6875,7.775,12.85
2009-11,47.99,0.5125,5.425,10.375
2009-12,162.15875,-7.75,-3.45,0.8375
