PRISM Time Series Data,,,,
Location:  Lat: 39.1715   Lon: -79.3529   Elev: 1072m,,,,
"Climate variables: ppt,tmin,tmean,tmax",,,,
Spatial resolution: 4km,,,,
Period: 1895-01 - 2018-07,,,,
Dataset: AN81m,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,
Grid Cell Interpolation: Off,,,,
Time series generated: 2019-Feb-10,,,,
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,,,,
pdate,ppt,tmin,tmean,tmax
3/15/1981,0.306666667,-10.2,-5.366666667,-0.5
3/16/1981,2.453333333,-5.5,3.266666667,12.03333333
3/17/1981,6.943333333,-8.833333333,-3.266666667,2.266666667
3/18/1981,11.53,-9.533333333,-4.9,-0.266666667
3/19/1981,4.526666667,-10.23333333,-5.466666667,-0.666666667
3/20/1981,6.22,-10.33333333,-7.333333333,-4.3
3/21/1981,6.763333333,-9.933333333,-6.633333333,-3.366666667
3/22/1981,1.2,-11.33333333,-5.033333333,1.3
3/23/1981,2.233333333,-9.233333333,-3.733333333,1.766666667
3/24/1981,0,-7.2,-0.366666667,6.433333333
3/25/1981,0,-6.333333333,-0.166666667,5.966666667
3/26/1981,0,-6.933333333,-0.1,6.766666667
3/27/1981,10.03666667,-5.733333333,3.233333333,12.23333333
3/28/1981,5.723333333,-6.366666667,1.533333333,9.4
3/29/1981,0,-4.566666667,5.866666667,16.33333333
3/30/1981,3.753333333,2.866666667,11.3,19.76666667
3/31/1981,2.53,4.4,9.9,15.36666667
4/1/1981,0,3.333333333,11.76666667,20.2
4/2/1981,7.753333333,2.1,8.866666667,15.63333333
4/3/1981,0,-1.233333333,7.6,16.43333333
4/4/1981,0,2.5,13.1,23.76666667
4/5/1981,8.343333333,9.633333333,16,22.4
4/6/1981,6.37,-3.666666667,5.266666667,14.2
4/7/1981,0.04,-7.933333333,-1.733333333,4.433333333
4/8/1981,0,-4.766666667,5.166666667,15.1
4/9/1981,0.543333333,2.9,12.03333333,21.13333333
4/10/1981,9.526666667,-0.433333333,7.033333333,14.56666667
4/11/1981,1.376666667,1.533333333,9.933333333,18.36666667
4/12/1981,2.843333333,9.4,15.73333333,22
4/13/1981,7.666666667,6.633333333,13.23333333,19.83333333
4/14/1981,4.59,3.233333333,9.7,16.1
4/15/1981,6.763333333,-3.033333333,8.6,20.3
4/16/1981,0,-5.166666667,2.666666667,10.46666667
4/17/1981,4.056666667,-0.733333333,8.933333333,18.66666667
4/18/1981,20.00666667,9.6,12.7,15.8
4/19/1981,0.266666667,1.8,10.46666667,19.2
4/20/1981,10.00333333,2.833333333,10.6,18.36666667
4/21/1981,0,-6.433333333,1.666666667,9.7
4/22/1981,0,-3.4,6.233333333,15.8
4/23/1981,1.466666667,3.266666667,9.833333333,16.43333333
4/24/1981,7.266666667,5.333333333,11.9,18.36666667
4/25/1981,8.163333333,-1.533333333,5.066666667,11.66666667
4/26/1981,0,-2.833333333,2.3,7.433333333
4/27/1981,1.27,-1.8,7.3,16.4
4/28/1981,0,7.333333333,14.13333333,20.9
4/29/1981,0.326666667,8.266666667,15.9,23.56666667
4/30/1981,6.913333333,6.166666667,12.26666667,18.33333333
5/1/1981,7.423333333,3.066666667,9.566666667,16.06666667
5/2/1981,7.583333333,-2.466666667,3.866666667,10.16666667
5/3/1981,0,-5.233333333,1.833333333,8.966666667
5/4/1981,0,-2.566666667,7.3,17.2
5/5/1981,0,1.033333333,13.26666667,25.53333333
5/6/1981,0,5.366666667,15.4,25.4
5/7/1981,8.886666667,-2.2,5.766666667,13.8
5/8/1981,0,-3.333333333,5.766666667,14.8
5/9/1981,0,0.4,9,17.63333333
5/10/1981,0,3.233333333,11.36666667,19.46666667
5/11/1981,13.43333333,8.566666667,12.7,16.83333333
5/12/1981,14.47,4.766666667,11.8,18.83333333
5/13/1981,0.686666667,-0.066666667,3.466666667,7
5/14/1981,0,2.9,11.4,19.9
5/15/1981,20.95666667,5.5,14.76666667,24
5/16/1981,2.793333333,4.2,8.833333333,13.4
5/17/1981,1.276666667,1.666666667,6.266666667,10.86666667
5/18/1981,0.633333333,2.866666667,10.6,18.36666667
5/19/1981,24.86333333,4.466666667,7,9.533333333
5/20/1981,19,2.4,4.433333333,6.466666667
5/21/1981,0,-0.8,7.1,14.9
5/22/1981,0,-0.533333333,10.03333333,20.6
5/23/1981,0,3.166666667,12.46666667,21.73333333
5/24/1981,0,3.933333333,13.73333333,23.56666667
5/25/1981,0,7.266666667,16.6,25.96666667
5/26/1981,0.216666667,9.7,17.86666667,26
5/27/1981,1.92,11.26666667,18,24.73333333
5/28/1981,24.11333333,12.16666667,15.43333333,18.76666667
5/29/1981,24.79666667,11.06666667,13.93333333,16.76666667
5/30/1981,1.513333333,8.266666667,13.33333333,18.33333333
5/31/1981,15.07333333,9.666666667,16.66666667,23.73333333
6/1/1981,3.05,7.766666667,13.06666667,18.33333333
6/2/1981,9.326666667,9.366666667,12.83333333,16.3
6/3/1981,3.253333333,12.16666667,17.83333333,23.56666667
6/4/1981,15.89666667,13.76666667,18.86666667,24.03333333
6/5/1981,12.88333333,13.3,17.4,21.53333333
6/6/1981,27.05666667,13.9,18.66666667,23.46666667
6/7/1981,8.896666667,9.966666667,14.7,19.43333333
6/8/1981,0,6.566666667,14.53333333,22.56666667
6/9/1981,2.843333333,9.233333333,17.03333333,24.83333333
6/10/1981,32.49666667,13.33333333,18.63333333,23.96666667
6/11/1981,5.616666667,11,16.8,22.6
6/12/1981,0.176666667,11.26666667,16.7,22.2
6/13/1981,0.806666667,13.3,18.9,24.5
6/14/1981,7.443333333,15.8,21.06666667,26.33333333
6/15/1981,2.983333333,15.46666667,21.13333333,26.8
6/16/1981,0.003333333,14.23333333,21.06666667,27.83333333
6/17/1981,2.473333333,12.36666667,20.2,28.06666667
6/18/1981,0,7.566666667,14.7,21.86666667
6/19/1981,0,9.4,17.23333333,25.06666667
6/20/1981,25.62,13.63333333,19.73333333,25.86666667
6/21/1981,6.556666667,11.86666667,16.56666667,21.2
6/22/1981,7.13,12.6,19.63333333,26.63333333
6/23/1981,5.593333333,9.6,16.63333333,23.6
6/24/1981,0,8.8,16.3,23.86666667
6/25/1981,0.496666667,9.266666667,17.53333333,25.73333333
6/26/1981,15.87,9.066666667,17.13333333,25.2
6/27/1981,0,4.066666667,11.66666667,19.3
6/28/1981,0,4.466666667,12.9,21.33333333
6/29/1981,0,6.233333333,14.93333333,23.56666667
6/30/1981,0,8.966666667,16.33333333,23.73333333
7/1/1981,21.02333333,9.9,16.43333333,22.93333333
7/2/1981,12.14666667,10.1,14.43333333,18.8
7/3/1981,4.736666667,12.2,16.73333333,21.26666667
7/4/1981,1.623333333,12.76666667,17.03333333,21.36666667
7/5/1981,2.426666667,13.1,18.06666667,22.96666667
7/6/1981,15.72333333,14.33333333,17.56666667,20.8
7/7/1981,0.843333333,14.1,19.06666667,23.96666667
7/8/1981,0,13.26666667,19.53333333,25.83333333
7/9/1981,0,14.43333333,20.73333333,27
7/10/1981,0.713333333,16.63333333,21.93333333,27.2
7/11/1981,4.043333333,10.23333333,18.76666667,27.3
7/12/1981,0,11,19.23333333,27.46666667
7/13/1981,0,12.7,19.63333333,26.66666667
7/14/1981,3.776666667,12.96666667,18.63333333,24.3
7/15/1981,0,7.8,16.2,24.6
7/16/1981,1.61,9.266666667,16.3,23.36666667
7/17/1981,0.553333333,12.53333333,18.06666667,23.56666667
7/18/1981,0,12.6,19.13333333,25.66666667
7/19/1981,0,12.63333333,19.96666667,27.3
7/20/1981,8.543333333,14.26666667,21.03333333,27.8
7/21/1981,5.356666667,15.96666667,21.3,26.6
7/22/1981,3.26,13.1,18.1,23.16666667
7/23/1981,0,8.4,15.43333333,22.46666667
7/24/1981,0.23,9.266666667,16.5,23.7
7/25/1981,11.92333333,14.36666667,18.1,21.76666667
7/26/1981,0,15.43333333,20.66666667,25.9
7/27/1981,5.3,15.7,21.36666667,27.06666667
7/28/1981,0.86,14.96666667,20.1,25.2
7/29/1981,22.03,14.76666667,20.63333333,26.53333333
7/30/1981,1.303333333,4.933333333,12.1,19.3
7/31/1981,0,5.433333333,13.63333333,21.83333333
8/1/1981,0,6.966666667,14.9,22.93333333
8/2/1981,0,9.2,16.63333333,24.1
8/3/1981,3.283333333,11.2,17.83333333,24.43333333
8/4/1981,9.996666667,13.93333333,19.13333333,24.33333333
8/5/1981,2.083333333,14.4,20.23333333,26.03333333
8/6/1981,8.68,14.63333333,19.96666667,25.3
8/7/1981,13.27666667,14.5,17.46666667,20.43333333
8/8/1981,2.16,13.5,18.93333333,24.4
8/9/1981,0,12.06666667,18.33333333,24.56666667
8/10/1981,0,10.93333333,17.56666667,24.16666667
8/11/1981,0,11.16666667,17.96666667,24.8
8/12/1981,7.856666667,11.56666667,17.86666667,24.16666667
8/13/1981,0,8.566666667,15.46666667,22.3
8/14/1981,0,8.766666667,16.06666667,23.36666667
8/15/1981,0,10.66666667,17.9,25.13333333
8/16/1981,10.29333333,13,18.9,24.86666667
8/17/1981,0,7.133333333,15.16666667,23.2
8/18/1981,0,3.766666667,12.16666667,20.56666667
8/19/1981,0,4.033333333,12.53333333,21.03333333
8/20/1981,0,4.233333333,12.33333333,20.4
8/21/1981,0,5.833333333,13.6,21.4
8/22/1981,0,5.333333333,13.2,21.06666667
8/23/1981,0,5.033333333,14,23.06666667
8/24/1981,0,6.3,14.73333333,23.13333333
8/25/1981,0,7.333333333,15.2,23.1
8/26/1981,0,6.833333333,14.73333333,22.63333333
8/27/1981,0,7.933333333,16.1,24.23333333
8/28/1981,0,8.766666667,17.2,25.6
8/29/1981,0,9.366666667,17.76666667,26.26666667
8/30/1981,0.33,10.73333333,17.6,24.5
8/31/1981,5.85,12.86666667,18.83333333,24.83333333
9/1/1981,8.353333333,13.93333333,19.96666667,26
9/2/1981,18.29666667,14.73333333,20.33333333,25.93333333
9/3/1981,11.14666667,15.5,20.1,24.66666667
9/4/1981,28.44333333,15.2,18.9,22.56666667
9/5/1981,12.47333333,13.56666667,17.06666667,20.6
9/6/1981,0,12.2,18.13333333,24.1
9/7/1981,3.55,12.3,17.93333333,23.53333333
9/8/1981,2.476666667,11.1,16.76666667,22.43333333
9/9/1981,17.64333333,6.366666667,12.26666667,18.13333333
9/10/1981,0,2.8,10.23333333,17.66666667
9/11/1981,0,3.166666667,12.56666667,22
9/12/1981,0,9.166666667,16.66666667,24.16666667
9/13/1981,0,8.7,16.23333333,23.8
9/14/1981,0,8.333333333,16.4,24.5
9/15/1981,9.133333333,11.33333333,17.96666667,24.6
9/16/1981,24.95666667,9.566666667,14.26666667,18.96666667
9/17/1981,0.523333333,4.9,11.26666667,17.63333333
9/18/1981,0,1.5,8.533333333,15.53333333
9/19/1981,3.756666667,1.433333333,7.566666667,13.73333333
9/20/1981,0.606666667,3.766666667,7.833333333,11.83333333
9/21/1981,0,5.733333333,12.4,19.1
9/22/1981,0,4.766666667,13.26666667,21.76666667
9/23/1981,1.103333333,0.133333333,9.533333333,18.93333333
9/24/1981,0,-0.766666667,5.333333333,11.36666667
9/25/1981,0,-1.7,6.8,15.26666667
9/26/1981,0,-0.133333333,10.96666667,22.06666667
9/27/1981,0,5.366666667,14.5,23.63333333
9/28/1981,0,4.766666667,13.33333333,21.83333333
9/29/1981,0,-0.166666667,7.5,15.2
9/30/1981,0,0.566666667,9.933333333,19.23333333
10/1/1981,0,7.3,14.3,21.36666667
10/2/1981,17.75333333,4.433333333,14,23.53333333
10/3/1981,1.433333333,-0.066666667,3.7,7.466666667
10/4/1981,0.38,-2.866666667,3.666666667,10.23333333
10/5/1981,0.416666667,-2.566666667,7.733333333,18.03333333
10/6/1981,3.71,8.866666667,14.23333333,19.56666667
10/7/1981,8.906666667,4.366666667,11.3,18.23333333
10/8/1981,0,1.266666667,5.233333333,9.2
10/9/1981,0,-2.1,4.3,10.73333333
10/10/1981,0,-1.1,6.766666667,14.7
10/11/1981,0.366666667,3.133333333,8.766666667,14.36666667
10/12/1981,0,4.333333333,9.166666667,14.06666667
10/13/1981,0,-2.066666667,5.966666667,13.96666667
10/14/1981,0,-4.166666667,5.1,14.3
10/15/1981,0,-2.8,7.733333333,18.26666667
10/16/1981,0.843333333,-0.666666667,9,18.6
10/17/1981,0.696666667,-3.233333333,5.3,13.76666667
10/18/1981,2.376666667,-2.4,7.333333333,17.06666667
10/19/1981,10.77,-2.533333333,6.9,16.36666667
10/20/1981,1.81,-6.833333333,-1.766666667,3.366666667
10/21/1981,0,-6.066666667,4.3,14.66666667
10/22/1981,0,-2.266666667,7.933333333,18.16666667
10/23/1981,4.403333333,3,10.66666667,18.33333333
10/24/1981,6.116666667,-5.633333333,1.866666667,9.366666667
10/25/1981,0,-5.3,0.533333333,6.366666667
10/26/1981,9.436666667,-1.9,4.266666667,10.5
10/27/1981,46.74666667,7.733333333,11.26666667,14.73333333
10/28/1981,10.74,4.466666667,9.8,15.16666667
10/29/1981,0.276666667,-0.1,5.466666667,11.03333333
10/30/1981,0,0.566666667,7.333333333,14.06666667
10/31/1981,0,1.666666667,7.466666667,13.3
11/1/1981,0,0.733333333,7.6,14.53333333
11/2/1981,0,1.533333333,9,16.5
11/3/1981,0,3.166666667,10.66666667,18.23333333
11/4/1981,0,2.933333333,10.93333333,18.93333333
11/5/1981,0,3.333333333,10.76666667,18.16666667
11/6/1981,11.80666667,3.366666667,9.266666667,15.2
11/7/1981,6.97,-3.566666667,1.5,6.6
11/8/1981,0,-6.033333333,-1.466666667,3.066666667
11/9/1981,0,-3.766666667,3.666666667,11.13333333
11/10/1981,0,-2.3,4.133333333,10.6
11/11/1981,0,-3.366666667,4.033333333,11.4
11/12/1981,0,-6.833333333,1.466666667,9.766666667
11/13/1981,0,-9.4,-0.133333333,9.066666667
11/14/1981,0,-9.266666667,1.133333333,11.5
11/15/1981,0,-6.7,3.4,13.56666667
11/16/1981,0,-4.8,3.733333333,12.3
11/17/1981,0.396666667,-2.766666667,4.866666667,12.5
11/18/1981,2.876666667,0.166666667,4.4,8.6
11/19/1981,0,-3.7,1.166666667,6
11/20/1981,4.323333333,-1.866666667,7.3,16.46666667
11/21/1981,5.543333333,-6.066666667,0.833333333,7.766666667
11/22/1981,4.27,-8.933333333,-6.466666667,-4
11/23/1981,0.483333333,-12.66666667,-7.866666667,-3.133333333
11/24/1981,4.073333333,-11.93333333,-4.166666667,3.6
11/25/1981,5.886666667,-6.433333333,-2.766666667,0.9
11/26/1981,0,-10.7,-4.266666667,2.233333333
11/27/1981,2.04,-6.333333333,1.9,10.1
11/28/1981,0,-4.8,3,10.76666667
11/29/1981,0,-6.433333333,-3.066666667,0.333333333
11/30/1981,0,-10.93333333,-4.466666667,1.966666667
12/1/1981,2.15,-10.3,-4.266666667,1.766666667
12/2/1981,10.66333333,-1.666666667,2.066666667,5.866666667
12/3/1981,0.6,-2.8,1.333333333,5.466666667
12/4/1981,0.143333333,-3.466666667,0.066666667,3.666666667
12/5/1981,7.64,-3.966666667,-1.466666667,1.033333333
12/6/1981,3.99,-7.733333333,-4.4,-1.1
12/7/1981,0,-9.5,-4.933333333,-0.366666667
12/8/1981,4.126666667,-3.533333333,1.166666667,5.833333333
12/9/1981,12.91,-9.5,-3.133333333,3.266666667
12/10/1981,4.136666667,-11.93333333,-8.533333333,-5.2
12/11/1981,2.936666667,-11.26666667,-9.333333333,-7.466666667
12/12/1981,0.323333333,-11.73333333,-8.333333333,-4.933333333
12/13/1981,0,-14.26666667,-8.533333333,-2.766666667
12/14/1981,0.83,-11.23333333,-4.433333333,2.4
12/15/1981,12.49666667,-4.933333333,-2.366666667,0.166666667
12/16/1981,5.666666667,-9.5,-4.966666667,-0.466666667
12/17/1981,0,-11.43333333,-7.3,-3.233333333
12/18/1981,7.746666667,-9.266666667,-4.533333333,0.233333333
12/19/1981,4.233333333,-13.56666667,-10.1,-6.6
12/20/1981,3.006666667,-14.46666667,-12.16666667,-9.866666667
12/21/1981,0.063333333,-19.03333333,-14.3,-9.533333333
12/22/1981,13.44,-16.83333333,-8.3,0.266666667
12/23/1981,11.49666667,-0.8,3.566666667,7.866666667
12/24/1981,0.856666667,-2.433333333,2.366666667,7.166666667
12/25/1981,0,-5.333333333,-2.133333333,1
12/26/1981,0,-9.433333333,-3.933333333,1.533333333
12/27/1981,0,-6.466666667,-2.766666667,0.933333333
12/28/1981,0.426666667,-6.266666667,-1.1,4.033333333
12/29/1981,1.073333333,-6.033333333,-0.8,4.466666667
12/30/1981,1.186666667,-13.6,-7.933333333,-2.266666667
12/31/1981,0,-12.9,-5.6,1.7
1/1/1982,8.693333333,-5.566666667,-1.766666667,2.066666667
1/2/1982,0,-11.73333333,-3.966666667,3.8
1/3/1982,7.946666667,-8.866666667,-1.8,5.266666667
1/4/1982,17.42,-1.033333333,2.233333333,5.433333333
1/5/1982,1.273333333,-6.066666667,2.233333333,10.53333333
1/6/1982,0.183333333,-7.933333333,-2.333333333,3.266666667
1/7/1982,5.493333333,-2.8,2.933333333,8.633333333
1/8/1982,3.616666667,-11.63333333,-3.366666667,4.933333333
1/9/1982,0,-11.86666667,-7.066666667,-2.266666667
1/10/1982,5.62,-26.63333333,-16.23333333,-5.866666667
1/11/1982,0.126666667,-26.8,-24.66666667,-22.53333333
1/12/1982,0.116666667,-24.86666667,-21.16666667,-17.46666667
1/13/1982,2.15,-19.7,-12.7,-5.7
1/14/1982,3.376666667,-9.8,-7.166666667,-4.533333333
1/15/1982,2.093333333,-13.4,-9.433333333,-5.533333333
1/16/1982,2.593333333,-14.26666667,-8.833333333,-3.433333333
1/17/1982,4.276666667,-30.36666667,-15.36666667,-0.3
1/18/1982,0.403333333,-29.76666667,-21.33333333,-12.93333333
1/19/1982,0.356666667,-11.8,-5.866666667,0.133333333
1/20/1982,3.196666667,-5.166666667,-1.166666667,2.733333333
1/21/1982,13.94,-1.466666667,1.9,5.266666667
1/22/1982,0.396666667,-4.233333333,-0.6,3.033333333
1/23/1982,21.85666667,-5.166666667,-2.4,0.366666667
1/24/1982,2.053333333,-9.9,-2.366666667,5.133333333
1/25/1982,1.743333333,-14.53333333,-11.53333333,-8.5
1/26/1982,7.136666667,-17,-11,-5.066666667
1/27/1982,0.123333333,-24.4,-17.63333333,-10.86666667
1/28/1982,0,-22.13333333,-10.6,0.966666667
1/29/1982,0,-11.43333333,-2.933333333,5.6
1/30/1982,0,-10.8,-2.8,5.166666667
1/31/1982,0,-2.533333333,3.4,9.266666667
2/1/1982,9.326666667,-6.866666667,2.4,11.6
2/2/1982,0,-8.8,-4.766666667,-0.666666667
2/3/1982,22.82333333,-6.133333333,-2.033333333,2.133333333
2/4/1982,6.756666667,-1.6,2.733333333,7.1
2/5/1982,0,-5.033333333,-2.366666667,0.266666667
2/6/1982,0.67,-4.366666667,-0.333333333,3.633333333
2/7/1982,0.66,-17.1,-9.833333333,-2.533333333
2/8/1982,0,-15.73333333,-8.133333333,-0.566666667
2/9/1982,19.33333333,-11.8,-3.666666667,4.5
2/10/1982,5.723333333,-13.66666667,-5.433333333,2.766666667
2/11/1982,0,-14.03333333,-8.966666667,-3.933333333
2/12/1982,0,-12.4,-5.733333333,0.9
2/13/1982,2.253333333,-11.96666667,-4.9,2.133333333
2/14/1982,0.11,-12.26666667,-7.533333333,-2.8
2/15/1982,0,-11.66666667,-2.3,7.066666667
2/16/1982,5.273333333,-6.766666667,2.166666667,11.06666667
2/17/1982,13.04,1.6,5.233333333,8.833333333
2/18/1982,15.19,-3.3,0.4,4.1
2/19/1982,5.71,-3.1,-1.066666667,0.9
2/20/1982,1.863333333,-2.566666667,-0.266666667,1.966666667
2/21/1982,7.42,-1.966666667,3.4,8.8
2/22/1982,5.82,-4.2,-1.4,1.366666667
2/23/1982,0,-7.1,-3.7,-0.266666667
2/24/1982,0,-7,2.966666667,12.96666667
2/25/1982,0.49,-9.933333333,2.5,14.96666667
2/26/1982,0,-14.46666667,-8,-1.466666667
2/27/1982,0.776666667,-14,-6.766666667,0.5
2/28/1982,9.79,-8.2,-4.033333333,0.133333333
3/1/1982,0,-10,-1.2,7.666666667
3/2/1982,0,-6.9,1,8.866666667
3/3/1982,1.553333333,-2.733333333,4.4,11.53333333
3/4/1982,0.666666667,-2.966666667,-0.3,2.366666667
3/5/1982,2.326666667,-2.7,2.433333333,7.5
3/6/1982,0.043333333,-3.366666667,0.533333333,4.333333333
3/7/1982,14.22666667,-1.6,0.3,2.166666667
3/8/1982,10.07,-9.633333333,-4.833333333,0
3/9/1982,0.79,-9.166666667,-4.6,0
3/10/1982,0,-8,-2.133333333,3.733333333
3/11/1982,0,-3.533333333,2.933333333,9.433333333
3/12/1982,19.24333333,-1.266666667,7.533333333,16.4
3/13/1982,0.003333333,0.233333333,8.833333333,17.43333333
3/14/1982,7.786666667,-0.166666667,6.9,13.96666667
3/15/1982,12.89,-1.333333333,4.733333333,10.76666667
3/16/1982,4.926666667,-1.133333333,-0.066666667,0.9
3/17/1982,15.01666667,-0.2,4.466666667,9.133333333
3/18/1982,0,-1.266666667,7.666666667,16.66666667
3/19/1982,0.56,0.533333333,9.8,19.06666667
3/20/1982,42.73666667,4.233333333,9.933333333,15.63333333
3/21/1982,27.35333333,4.466666667,7.333333333,10.2
3/22/1982,0.93,-3.166666667,5.866666667,14.93333333
3/23/1982,0.23,-3.7,-1,1.7
3/24/1982,0,-5.566666667,1.966666667,9.533333333
3/25/1982,0,-3.5,5.666666667,14.83333333
3/26/1982,8.026666667,-4.466666667,6.466666667,17.43333333
3/27/1982,4.226666667,-9.3,-5.4,-1.566666667
3/28/1982,0.94,-15.06666667,-9.7,-4.3
3/29/1982,0,-13.8,-3.8,6.1
3/30/1982,0,-7.266666667,2.7,12.66666667
3/31/1982,1.413333333,-3.70E-17,8.433333333,16.86666667
4/1/1982,11.34,0.533333333,8.566666667,16.6
4/2/1982,0,-1.833333333,6.266666667,14.3
4/3/1982,7.946666667,-0.266666667,9.433333333,19.13333333
4/4/1982,8.143333333,-2.233333333,7.566666667,17.33333333
4/5/1982,2.363333333,-6.466666667,-0.5,5.433333333
4/6/1982,8.283333333,-7.733333333,2,11.7
4/7/1982,3.733333333,-12.53333333,-8.366666667,-4.2
4/8/1982,0,-11.03333333,-6.333333333,-1.666666667
4/9/1982,5.973333333,-7.2,-1.2,4.766666667
4/10/1982,4.676666667,-4.533333333,-1.166666667,2.266666667
4/11/1982,0,-6.2,-0.133333333,5.933333333
4/12/1982,0.233333333,-7.2,-1,5.233333333
4/13/1982,0.253333333,-2.966666667,6.266666667,15.5
4/14/1982,1.73,-1.266666667,8,17.3
4/15/1982,0,-1.133333333,8.4,18
4/16/1982,0,1.533333333,10.03333333,18.56666667
4/17/1982,0.336666667,6.766666667,12.8,18.83333333
4/18/1982,10.54,0.766666667,10.2,19.56666667
4/19/1982,0,-3.533333333,4.9,13.33333333
4/20/1982,0,-0.066666667,9.033333333,18.1
4/21/1982,3.23,4.1,10.3,16.53333333
4/22/1982,0,-2.433333333,3.6,9.666666667
4/23/1982,0,-7.133333333,0.666666667,8.433333333
