PRISM Time Series Data,,,,
Location:  Lat: 39.1715   Lon: -79.3529   Elev: 1072m,,,,
"Climate variables: ppt,tmin,tmean,tmax",,,,
Spatial resolution: 4km,,,,
Period: 1895-01 - 2018-07,,,,
Dataset: AN81m,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,
Grid Cell Interpolation: Off,,,,
Time series generated: 2019-Feb-10,,,,
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,,,,
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
1934-01,147.7077778,-5.422222222,-0.211111111,4.988888889
1934-02,63.69444444,-14.83333333,-8.3,-1.755555556
1934-03,118.5755556,-6.1,0.633333333,7.322222222
1934-04,100.2066667,0.588888889,7.666666667,14.7
1934-05,65.53777778,5.477777778,13.32222222,21.15555556
1934-06,98.58888889,12.22222222,19.22222222,26.23333333
1934-07,158.0255556,14.08888889,21.04444444,28
1934-08,127.54,12.15555556,17.98888889,23.82222222
1934-09,145.4333333,9.177777778,16.13333333,23.11111111
1934-10,40.87111111,2.177777778,9.377777778,16.55555556
1934-11,103.2133333,-0.4,5.4,11.21111111
1934-12,72.64222222,-7.355555556,-2.3,2.777777778
1935-01,164.4522222,-7.955555556,-2.177777778,3.622222222
1935-02,76.09111111,-7.055555556,-1.766666667,3.555555556
1935-03,153.1444444,-0.355555556,5.844444444,12.04444444
1935-04,97.11333333,-0.077777778,5.633333333,11.34444444
1935-05,172.5711111,4.933333333,11.36666667,17.78888889
1935-06,172.04,9.566666667,16.2,22.83333333
1935-07,146.3377778,13.96666667,20.07777778,26.2
1935-08,175.2544444,13.04444444,18.71111111,24.4
1935-09,122.1466667,8.277777778,14.87777778,21.44444444
1935-10,97.3,2.155555556,9.577777778,17.01111111
1935-11,82.17777778,-0.133333333,5.088888889,10.34444444
1935-12,136.1311111,-9.766666667,-5.833333333,-1.888888889
1936-01,130.0833333,-10.81111111,-5.8,-0.777777778
1936-02,83.78,-11.61111111,-5.455555556,0.688888889
1936-03,210.9044444,-2.322222222,3.566666667,9.477777778
1936-04,121.4811111,-0.677777778,5.733333333,12.14444444
1936-05,72.29333333,5.8,13.87777778,21.92222222
1936-06,86.30222222,9.377777778,17.14444444,24.86666667
1936-07,188.5588889,12.13333333,19.42222222,26.71111111
1936-08,133.9633333,13.05555556,19.83333333,26.65555556
1936-09,49.13,9.855555556,16.91111111,23.96666667
1936-10,135.7411111,4.188888889,10.41111111,16.64444444
1936-11,68.55222222,-3.244444444,2.366666667,8
1936-12,102.8322222,-5.555555556,-0.155555556,5.188888889
1937-01,219.1144444,-1.377777778,3.655555556,8.7
1937-02,114.6177778,-7.433333333,-2.155555556,3.144444444
1937-03,92.26,-5.033333333,0.1,5.244444444
1937-04,130.0566667,0.733333333,6.644444444,12.6
1937-05,124.6433333,5.866666667,12.5,19.12222222
1937-06,121.39,11.51111111,17.77777778,24.02222222
1937-07,84.58888889,11.93333333,18.65555556,25.35555556
1937-08,194.7222222,13,19.54444444,26.07777778
1937-09,53.83333333,6.777777778,13.9,21.02222222
1937-10,261.5022222,2.7,8,13.32222222
1937-11,38.61333333,-3.022222222,2.3,7.644444444
1937-12,84.93555556,-7.3,-2.644444444,2.022222222
1938-01,63.63777778,-7.322222222,-2.122222222,3.088888889
1938-02,94.09555556,-4.288888889,1.433333333,7.155555556
1938-03,119.7633333,-0.955555556,4.966666667,10.88888889
1938-04,80.87,1.522222222,8.411111111,15.28888889
1938-05,193.8833333,5.944444444,12.04444444,18.16666667
1938-06,149.4311111,9.088888889,15.58888889,22.08888889
1938-07,212.6633333,12.63333333,18.92222222,25.22222222
1938-08,55.44111111,11.98888889,19.06666667,26.16666667
1938-09,101.6244444,9.077777778,14.8,20.54444444
1938-10,29.93888889,1.888888889,9.866666667,17.84444444
1938-11,110.6511111,-3.566666667,4.311111111,12.18888889
1938-12,54.24333333,-6.866666667,-1.877777778,3.088888889
1939-01,116.5977778,-6.011111111,-0.911111111,4.177777778
1939-02,142.6355556,-5.866666667,0.177777778,6.266666667
1939-03,129.1666667,-2.8,3.477777778,9.766666667
1939-04,155.4377778,-0.244444444,5.722222222,11.67777778
1939-05,59.49555556,6.088888889,13.58888889,21.11111111
1939-06,201.9611111,12.25555556,18.44444444,24.62222222
1939-07,162.5088889,11.82222222,17.74444444,23.64444444
1939-08,49.77444444,12.16666667,18.86666667,25.54444444
1939-09,86.10555556,8.566666667,16.57777778,24.61111111
1939-10,106.3955556,2.577777778,10.02222222,17.45555556
1939-11,33.13222222,-2.744444444,2.355555556,7.455555556
1939-12,74.26222222,-5.322222222,-0.433333333,4.455555556
1940-01,38.67333333,-13.74444444,-9.511111111,-5.288888889
1940-02,106.2611111,-7.511111111,-2.555555556,2.377777778
1940-03,107.6866667,-4.988888889,-0.033333333,4.933333333
1940-04,168.9177778,-0.6,5.677777778,11.96666667
1940-05,149.2711111,5.288888889,11.98888889,18.7
1940-06,141.9522222,11.7,17.62222222,23.52222222
1940-07,131.64,11.71111111,18.35555556,24.97777778
1940-08,137.7066667,12.05555556,17.81111111,23.58888889
1940-09,117.26,5.744444444,12.91111111,20.07777778
1940-10,64.50777778,2.622222222,9.155555556,15.7
1940-11,95.53111111,-1.544444444,3.377777778,8.322222222
1940-12,50.86777778,-4.055555556,2.066666667,8.155555556
1941-01,80.92,-7.444444444,-3.077777778,1.288888889
1941-02,42.23444444,-10.22222222,-5.388888889,-0.555555556
1941-03,53.78,-8.822222222,-2.811111111,3.233333333
1941-04,54.82777778,1.044444444,9.255555556,17.46666667
1941-05,80.28111111,4.188888889,12.33333333,20.44444444
1941-06,186.4522222,10.31111111,16.61111111,22.91111111
1941-07,146.6166667,12.83333333,19.24444444,25.63333333
1941-08,201.2455556,9.766666667,17.34444444,24.93333333
1941-09,52.63444444,7.722222222,15.84444444,24.01111111
1941-10,90.66333333,5.355555556,11.96666667,18.58888889
1941-11,73.89333333,-2.688888889,4.133333333,10.92222222
1941-12,58.77888889,-4.977777778,0.533333333,6.055555556
1942-01,53.71111111,-9.222222222,-3.655555556,1.911111111
1942-02,78.33111111,-10.83333333,-5.477777778,-0.166666667
1942-03,98.52666667,-3.655555556,2.555555556,8.766666667
1942-04,82.37888889,0.322222222,8.288888889,16.27777778
1942-05,140.8133333,6.955555556,13.74444444,20.51111111
1942-06,131.8911111,11.48888889,17.76666667,24.01111111
1942-07,124.1088889,12.6,18.97777778,25.34444444
1942-08,249.7744444,11.82222222,17.61111111,23.36666667
1942-09,124.1111111,8.044444444,14.43333333,20.83333333
1942-10,128.0788889,3.288888889,9.9,16.47777778
1942-11,112.4611111,-1.044444444,4.155555556,9.388888889
1942-12,154.9377778,-8.622222222,-3.911111111,0.8
1943-01,117.6611111,-6.677777778,-1.511111111,3.688888889
1943-02,76.17777778,-8.566666667,-2.6,3.4
1943-03,106.4144444,-6.1,0.477777778,7.055555556
1943-04,111.7411111,-2.333333333,4.455555556,11.24444444
1943-05,119.01,7.277777778,13.67777778,20.08888889
1943-06,83.07222222,13.72222222,20.22222222,26.74444444
1943-07,215.9811111,12.1,18.51111111,24.95555556
1943-08,140.5522222,10.52222222,17.83333333,25.13333333
1943-09,32.06222222,5.166666667,13,20.8
1943-10,53.26444444,1.711111111,7.866666667,14.03333333
1943-11,80.85555556,-3.766666667,2.333333333,8.422222222
1943-12,57.3,-8.6,-3.3,2.022222222
1944-01,57.02888889,-8.444444444,-2.633333333,3.211111111
1944-02,124.9577778,-6.788888889,-0.955555556,4.866666667
1944-03,150.6911111,-5.166666667,0.466666667,6.122222222
1944-04,171.1177778,0.433333333,6.288888889,12.16666667
1944-05,151.97,8.466666667,16,23.54444444
1944-06,160.7511111,11.44444444,18.07777778,24.73333333
1944-07,63.10111111,12.61111111,19.28888889,25.97777778
1944-08,65.85888889,12.6,18.84444444,25.08888889
1944-09,133.8544444,10.22222222,15.06666667,19.88888889
1944-10,145.0633333,3.433333333,9.711111111,15.96666667
1944-11,78.83333333,-1.211111111,3.966666667,9.166666667
1944-12,147.7222222,-8.677777778,-3.277777778,2.144444444
1945-01,110.3133333,-9.011111111,-4.511111111,-0.044444444
1945-02,114.08,-7.011111111,-1.533333333,3.9
1945-03,134.5766667,1.333333333,8.3,15.24444444
1945-04,102.0877778,2.733333333,10.08888889,17.46666667
1945-05,142.7455556,4.677777778,11.51111111,18.35555556
1945-06,121.5266667,10.04444444,16.63333333,23.21111111
1945-07,156.6011111,12.06666667,18.58888889,25.07777778
1945-08,108.25,9.666666667,17.17777778,24.68888889
1945-09,184.3444444,10.66666667,16.46666667,22.26666667
1945-10,51.02222222,2.166666667,8.566666667,14.94444444
1945-11,157.9788889,-0.722222222,4.844444444,10.4
1945-12,55.59555556,-8.877777778,-4.833333333,-0.811111111
1946-01,64.77888889,-6.4,-1.144444444,4.111111111
1946-02,101.0666667,-6.377777778,-0.866666667,4.644444444
1946-03,78.22666667,0.333333333,6.788888889,13.23333333
1946-04,60.4,0.955555556,7.722222222,14.47777778
1946-05,159.3188889,7.2,12.83333333,18.43333333
1946-06,206.1577778,10.33333333,16.81111111,23.27777778
1946-07,98.69777778,10.76666667,17.92222222,25.06666667
1946-08,55.12,9.555555556,16.04444444,22.54444444
1946-09,56.55,5.888888889,14.21111111,22.53333333
1946-10,89.40111111,2.822222222,10.57777778,18.28888889
1946-11,48.12666667,-0.622222222,6.155555556,12.94444444
1946-12,83.92777778,-4.577777778,0.933333333,6.444444444
1947-01,125.7666667,-3.677777778,1.288888889,6.288888889
1947-02,72.27,-11.87777778,-7.155555556,-2.411111111
1947-03,98.60666667,-8.077777778,-2.955555556,2.177777778
1947-04,84.85333333,2.677777778,9.777777778,16.9
1947-05,140.6911111,5.566666667,12.48888889,19.37777778
1947-06,120.5844444,9.611111111,16.27777778,22.96666667
1947-07,134.65,10.32222222,17.02222222,23.7
1947-08,143.99,13.48888889,19.84444444,26.21111111
1947-09,106.2411111,9.288888889,15.48888889,21.67777778
1947-10,39.80222222,4.744444444,12.15555556,19.54444444
1947-11,114.3411111,-1.111111111,2.444444444,6
1947-12,54.24,-7.477777778,-1.988888889,3.5
1948-01,107.7466667,-11.36666667,-6.611111111,-1.833333333
1948-02,138.1233333,-6.988888889,-1.433333333,4.144444444
1948-03,137.8755556,-1.088888889,5.033333333,11.11111111
1948-04,138.1788889,3.888888889,10.3,16.71111111
1948-05,178.2211111,6.222222222,12.25555556,18.28888889
1948-06,142.6244444,10.9,17.27777778,23.6
1948-07,197.8877778,13.23333333,18.78888889,24.35555556
1948-08,109.1011111,10.62222222,17.38888889,24.16666667
1948-09,99.62333333,7.988888889,14.47777778,20.95555556
1948-10,73.08888889,2.233333333,7.866666667,13.55555556
1948-11,94.93777778,0.911111111,6.188888889,11.42222222
1948-12,166.7322222,-5.077777778,-0.066666667,4.933333333
1949-01,174.9088889,-2.133333333,2.611111111,7.366666667
1949-02,128.2844444,-3.7,1.8,7.311111111
1949-03,89.52333333,-3.466666667,2.5,8.466666667
1949-04,90.67666667,0.444444444,6.711111111,12.96666667
1949-05,110.3088889,5.944444444,13.25555556,20.56666667
1949-06,151.7677778,11.05555556,17.81111111,24.55555556
1949-07,165.26,14.9,20.46666667,26.02222222
1949-08,122.4555556,12.33333333,18.26666667,24.18888889
1949-09,62.68666667,7.033333333,13.11111111,19.25555556
1949-10,87.62111111,5.655555556,11.98888889,18.31111111
1949-11,102.3288889,-1.377777778,3.166666667,7.677777778
1949-12,104.2711111,-5.1,0.566666667,6.255555556
1950-01,165.9566667,-0.677777778,5,10.71111111
1950-02,130.9033333,-5.677777778,-0.888888889,3.9
1950-03,153.5133333,-5.677777778,0.266666667,6.188888889
1950-04,93.45888889,-0.611111111,6.144444444,12.87777778
1950-05,144.1088889,7.477777778,13.66666667,19.81111111
1950-06,161.67,9.655555556,16.66666667,23.67777778
1950-07,132.35,11.26666667,17.34444444,23.4
1950-08,64.50444444,10.38888889,17.33333333,24.27777778
1950-09,155.6555556,8.866666667,14.26666667,19.64444444
1950-10,78.07777778,4.588888889,11.02222222,17.43333333
1950-11,130.8544444,-3.077777778,2.366666667,7.822222222
1950-12,88.33777778,-9.377777778,-4.266666667,0.811111111
1951-01,121.5355556,-6.344444444,-0.477777778,5.4
1951-02,87.08777778,-6.433333333,-0.511111111,5.466666667
1951-03,135.2244444,-3.022222222,2.322222222,7.688888889
1951-04,128.7277778,1.6,7.577777778,13.55555556
1951-05,117.0844444,7.188888889,13.47777778,19.77777778
1951-06,212.2711111,11.1,17.6,24.1
1951-07,102.1122222,12.04444444,18.88888889,25.71111111
1951-08,66.04444444,9.555555556,17.38888889,25.22222222
1951-09,71.72222222,6.977777778,14.73333333,22.45555556
1951-10,41.17888889,3.377777778,11.05555556,18.72222222
1951-11,127.0144444,-4.822222222,0.822222222,6.422222222
1951-12,158.21,-6.311111111,-0.2,5.877777778
1952-01,189.9488889,-4.666666667,0.866666667,6.411111111
1952-02,37.84333333,-5.322222222,0.344444444,5.988888889
1952-03,134.6133333,-4.355555556,2.111111111,8.6
1952-04,151.14,1.988888889,8.444444444,14.9
1952-05,138.0844444,6.655555556,13.48888889,20.33333333
1952-06,98.81333333,12.62222222,19.32222222,26.04444444
1952-07,71.04222222,13.92222222,20.36666667,26.84444444
1952-08,100.67,10.96666667,17.91111111,24.84444444
1952-09,53.93222222,4.644444444,13.22222222,21.78888889
1952-10,45.38777778,-0.822222222,7.444444444,15.72222222
1952-11,91.58444444,-0.744444444,5.2,11.14444444
1952-12,87.42666667,-5.266666667,-0.722222222,3.8
1953-01,142.4877778,-4.877777778,0.033333333,4.944444444
1953-02,101.3455556,-5.822222222,-0.388888889,5.044444444
1953-03,138.0433333,-2.544444444,2.488888889,7.511111111
1953-04,125.0888889,1.533333333,7.233333333,12.91111111
1953-05,156.7566667,9.788888889,16,22.22222222
1953-06,106.7344444,10.46666667,18,25.48888889
1953-07,80.27333333,11.06666667,18.84444444,26.6
1953-08,112.0077778,9.577777778,17.48888889,25.38888889
1953-09,59.26111111,6.266666667,14.35555556,22.43333333
1953-10,33.05555556,0.977777778,9.744444444,18.52222222
1953-11,50.20222222,-3.722222222,3.033333333,9.8
1953-12,97.55777778,-5.922222222,-0.466666667,4.966666667
1954-01,119.5877778,-7.277777778,-1.9,3.488888889
1954-02,75.57111111,-5.022222222,0.588888889,6.155555556
1954-03,156.2911111,-4.655555556,1.477777778,7.611111111
1954-04,91.93111111,3.866666667,11.24444444,18.57777778
1954-05,83.41666667,4.4,10.54444444,16.68888889
1954-06,110.1566667,10.01111111,17.03333333,24.06666667
1954-07,123.1722222,10.54444444,18.08888889,25.55555556
1954-08,271.1877778,13.08888889,18.3,23.5
1954-09,60.23111111,8.877777778,15.88888889,22.88888889
1954-10,230.4722222,4.388888889,10.1,15.81111111
1954-11,63.19444444,-2.7,2.211111111,7.122222222
1954-12,133.34,-7.677777778,-3.088888889,1.511111111
1955-01,97.80888889,-9.166666667,-4.355555556,0.455555556
1955-02,101.4288889,-7.677777778,-1.766666667,4.122222222
1955-03,193.3344444,-2.655555556,3.466666667,9.588888889
1955-04,78.20333333,3.5,10.22222222,16.95555556
1955-05,88.04222222,7.288888889,14.32222222,21.34444444
1955-06,128.3122222,7.533333333,14.02222222,20.5
1955-07,96.05555556,14.43333333,20.78888889,27.13333333
1955-08,224.9455556,14.13333333,19.73333333,25.35555556
1955-09,45.03777778,8.322222222,15.21111111,22.1
1955-10,81.67555556,3.1,9.666666667,16.22222222
1955-11,88.79777778,-3.7,2.011111111,7.744444444
1955-12,48.58333333,-10.15555556,-4.411111111,1.355555556
1956-01,90.14777778,-9.422222222,-5.044444444,-0.688888889
1956-02,174.9,-5.333333333,0.433333333,6.177777778
1956-03,141.5677778,-5.444444444,1.188888889,7.844444444
1956-04,101.9877778,0.311111111,6.744444444,13.13333333
1956-05,224.8111111,5.566666667,12.96666667,20.35555556
1956-06,190.5044444,9.7,16.46666667,23.23333333
1956-07,183.8211111,12.85555556,18.43333333,24.03333333
1956-08,242.6133333,11.43333333,17.62222222,23.83333333
1956-09,86.91222222,7.2,13.28888889,19.4
1956-10,71.73777778,5.333333333,10.65555556,15.98888889
1956-11,59.48555556,-2.833333333,2.7,8.244444444
1956-12,169.9255556,-1.522222222,3.088888889,7.7
1957-01,165.5477778,-8.922222222,-3.955555556,1.055555556
1957-02,169.4111111,-4.211111111,0.744444444,5.677777778
1957-03,73.86666667,-3.155555556,1.955555556,7.088888889
1957-04,122.2444444,3.255555556,9.733333333,16.23333333
1957-05,83.33444444,6.377777778,13.78888889,21.25555556
1957-06,163.8522222,11.91111111,18.14444444,24.36666667
1957-07,80.09111111,11.46666667,18.4,25.3
1957-08,42.74222222,8.922222222,16.78888889,24.66666667
1957-09,81.27888889,9.6,15.65555556,21.71111111
1957-10,130.65,0.955555556,6.733333333,12.48888889
1957-11,50.99777778,-1.055555556,4.166666667,9.388888889
1957-12,133.93,-5.455555556,-0.133333333,5.177777778
1958-01,115.9488889,-10.14444444,-5.511111111,-0.877777778
1958-02,93.99444444,-11.58888889,-7.533333333,-3.455555556
1958-03,82.67888889,-4.133333333,-1.155555556,1.855555556
1958-04,132.6322222,0.633333333,7.3,13.94444444
1958-05,131.6466667,5.355555556,12.23333333,19.12222222
1958-06,140.0922222,8.922222222,15.4,21.94444444
1958-07,260.1466667,14.05555556,19.4,24.76666667
1958-08,156.2677778,11.61111111,17.62222222,23.61111111
1958-09,96.28333333,8.377777778,14.73333333,21.06666667
1958-10,44.22333333,3.033333333,8.888888889,14.76666667
1958-11,84.60333333,-0.911111111,4.988888889,10.87777778
1958-12,42.96555556,-11.08888889,-5.444444444,0.2
1959-01,131.8266667,-9.577777778,-4.244444444,1.066666667
1959-02,89.39333333,-7.188888889,-1.111111111,4.933333333
1959-03,103.5911111,-5.533333333,1.055555556,7.644444444
1959-04,106.4222222,1.6,8.477777778,15.32222222
1959-05,102.5111111,7.788888889,14.74444444,21.7
1959-06,70.76111111,9.066666667,16.14444444,23.22222222
1959-07,134.9777778,11.92222222,18.57777778,25.24444444
1959-08,88.61222222,13.07777778,19.73333333,26.37777778
1959-09,31.46777778,6.755555556,15.27777778,23.76666667
1959-10,178.8388889,4.166666667,10.02222222,15.9
1959-11,114.8344444,-3.266666667,2.711111111,8.711111111
1959-12,105.9111111,-4.688888889,-0.155555556,4.388888889
1960-01,136.8933333,-5.866666667,-1.844444444,2.166666667
1960-02,125.6688889,-8.377777778,-3.711111111,0.922222222
1960-03,87.12111111,-11.6,-6.344444444,-1.1
1960-04,90.32,2.022222222,9.444444444,16.88888889
1960-05,178.7377778,5.633333333,11.17777778,16.7
1960-06,97.18777778,9.744444444,16.45555556,23.16666667
1960-07,115.1322222,10.42222222,17.14444444,23.87777778
1960-08,109.54,13.4,19.18888889,25
1960-09,131.6811111,9.744444444,15.48888889,21.24444444
1960-10,74.39333333,2.844444444,8.944444444,15.08888889
1960-11,81.94777778,-2.311111111,3.544444444,9.422222222
1960-12,94.97888889,-12.05555556,-6.222222222,-0.4
1961-01,87.95,-11.1,-6.688888889,-2.266666667
1961-02,128.1344444,-5.255555556,-0.377777778,4.5
1961-03,166.8022222,-1.311111111,3.522222222,8.355555556
1961-04,170.2833333,-0.444444444,4.255555556,8.955555556
1961-05,114.3366667,3.977777778,10.2,16.42222222
1961-06,160.39,8.688888889,15.53333333,22.34444444
1961-07,130.5155556,12.61111111,18.27777778,23.94444444
1961-08,109.8477778,12.17777778,18.23333333,24.28888889
1961-09,92.08888889,10.13333333,16.68888889,23.23333333
1961-10,74.33555556,2,9.177777778,16.36666667
1961-11,75.00666667,-0.355555556,4.377777778,9.122222222
1961-12,121.0233333,-6.233333333,-1.444444444,3.344444444
1962-01,109.8133333,-8.877777778,-3.466666667,1.944444444
1962-02,122.16,-6.622222222,-1.066666667,4.488888889
1962-03,149.0666667,-4.633333333,0.444444444,5.544444444
1962-04,127.0555556,-0.311111111,5.922222222,12.13333333
1962-05,118.4522222,8.533333333,15.3,22.03333333
1962-06,119.4822222,9.988888889,16.47777778,22.95555556
1962-07,124.4,10.42222222,16.77777778,23.07777778
1962-08,46.57333333,9.6,17.06666667,24.53333333
1962-09,105.9333333,7.144444444,12.95555556,18.78888889
1962-10,131.9655556,3.611111111,9.633333333,15.64444444
1962-11,122.7311111,-1.944444444,2.6,7.144444444
1962-12,126.3366667,-9.766666667,-4.611111111,0.566666667
1963-01,60.12222222,-11.86666667,-5.655555556,0.566666667
1963-02,95.89222222,-13,-6.488888889,-0.011111111
1963-03,269.3688889,-2.3,3.577777778,9.477777778
1963-04,82.27333333,0.455555556,7.788888889,15.18888889
1963-05,103.1388889,5.011111111,11.96666667,18.93333333
1963-06,132.7377778,9.044444444,15.8,22.56666667
1963-07,162.27,10.13333333,16.9,23.7
1963-08,147.2711111,10.13333333,16.32222222,22.52222222
1963-09,81.03555556,5.677777778,12.76666667,19.87777778
1963-10,9.456666667,0.677777778,10.07777778,19.47777778
1963-11,153.73,-0.255555556,4.377777778,8.988888889
1963-12,70.83222222,-11.41111111,-7.388888889,-3.377777778
1964-01,108.4222222,-8.233333333,-2.444444444,3.322222222
1964-02,126.5366667,-9.977777778,-5.1,-0.255555556
1964-03,114.5911111,-3.655555556,2.155555556,7.944444444
1964-04,163.5844444,2.144444444,8.544444444,14.91111111
1964-05,46.80555556,6.166666667,13.51111111,20.87777778
1964-06,139.8955556,10.06666667,16.87777778,23.7
1964-07,97.45222222,11.32222222,18.02222222,24.72222222
1964-08,105.8533333,9.655555556,16.6,23.54444444
1964-09,124.5788889,6.844444444,14.54444444,22.25555556
1964-10,50.57111111,0.166666667,6.988888889,13.76666667
1964-11,89.68333333,-1.566666667,5.177777778,11.95555556
1964-12,118.5055556,-5.444444444,-0.155555556,5.144444444
1965-01,168.3488889,-9.088888889,-3.666666667,1.733333333
1965-02,79.67222222,-8.177777778,-2.233333333,3.733333333
1965-03,149.3566667,-4.855555556,-0.088888889,4.7
1965-04,166.9688889,1.566666667,7.866666667,14.16666667
1965-05,61.10333333,8.333333333,15.36666667,22.38888889
1965-06,67.44333333,9.311111111,15.98888889,22.66666667
1965-07,79.34666667,10.84444444,17.83333333,24.83333333
1965-08,86.55,11.18888889,18.12222222,25.06666667
1965-09,67.51444444,9.444444444,16.32222222,23.2
1965-10,90.05666667,2.044444444,7.8,13.54444444
1965-11,44.13,-1.111111111,4.1,9.288888889
1965-12,50.26777778,-4.166666667,0.244444444,4.666666667
1966-01,132.9711111,-11.07777778,-6.088888889,-1.155555556
1966-02,120.75,-7.5,-3.066666667,1.333333333
1966-03,66.26222222,-4.555555556,2.355555556,9.244444444
1966-04,166.6944444,0.677777778,5.677777778,10.64444444
1966-05,103.8622222,5.177777778,12.43333333,19.65555556
1966-06,44.65888889,7.211111111,15.87777778,24.54444444
1966-07,99.72333333,11.93333333,19.37777778,26.83333333
1966-08,98.46444444,10.67777778,17.42222222,24.16666667
1966-09,172.1677778,6.988888889,12.47777778,17.98888889
1966-10,68.97666667,0.8,7.311111111,13.82222222
1966-11,90.27888889,-1.888888889,4.366666667,10.58888889
1966-12,72.85888889,-6.855555556,-2.555555556,1.755555556
1967-01,40.4,-5.9,-0.744444444,4.377777778
1967-02,106.7366667,-10.72222222,-4.844444444,1.033333333
1967-03,237.1355556,-2.8,3.222222222,9.211111111
1967-04,118.71,1.8,8.6,15.41111111
1967-05,225.7022222,4.233333333,9.977777778,15.71111111
1967-06,71.97888889,9.944444444,17.02222222,24.12222222
1967-07,175.7388889,12.27777778,17.55555556,22.85555556
1967-08,113.9177778,11.06666667,16.72222222,22.35555556
1967-09,66.18111111,5.233333333,12.31111111,19.34444444
1967-10,93.56888889,2.022222222,8.566666667,15.12222222
1967-11,89.30222222,-3.444444444,0.755555556,4.944444444
1967-12,114.7155556,-5.433333333,-0.211111111,5.011111111
1968-01,81.88777778,-11.84444444,-5.811111111,0.244444444
1968-02,33.15111111,-12.6,-7.488888889,-2.355555556
1968-03,131.0166667,-3.944444444,2.688888889,9.344444444
1968-04,61.37444444,1.166666667,8.388888889,15.66666667
1968-05,231.5533333,5.166666667,11.01111111,16.85555556
1968-06,94.88333333,9.911111111,16.74444444,23.57777778
1968-07,76.22,11.7,18.58888889,25.47777778
1968-08,133.61,13.35555556,19.11111111,24.88888889
1968-09,71.99555556,7.677777778,14.33333333,21
1968-10,88.34555556,3.444444444,9.222222222,14.97777778
1968-11,117.7166667,0.044444444,4.066666667,8.1
1968-12,108.2944444,-9.155555556,-4.3,0.533333333
1969-01,85.14888889,-9.633333333,-4.611111111,0.411111111
1969-02,69.55,-7.755555556,-3.888888889,-0.077777778
1969-03,84.26333333,-7.355555556,-2.166666667,3.044444444
1969-04,99.13555556,1.444444444,8.777777778,16.13333333
1969-05,72.75444444,5.877777778,13.24444444,20.63333333
1969-06,87.71555556,11.07777778,17.65555556,24.22222222
1969-07,162.7122222,13.6,19.28888889,24.97777778
1969-08,135.7266667,10.66666667,17.26666667,23.87777778
1969-09,116.48,8.477777778,14.33333333,20.21111111
1969-10,52.62888889,2.022222222,8.844444444,15.66666667
1969-11,71.49555556,-2.7,1.622222222,5.944444444
1969-12,198.8588889,-9.022222222,-5.211111111,-1.377777778
1970-01,72.12444444,-11.56666667,-6.944444444,-2.366666667
1970-02,62.88777778,-8.055555556,-2.955555556,2.1
1970-03,133.3255556,-4.166666667,0.111111111,4.355555556
1970-04,142.4733333,1.788888889,8.166666667,14.56666667
1970-05,61.29777778,7.622222222,14.53333333,21.43333333
1970-06,126.0466667,10.41111111,16.84444444,23.28888889
1970-07,162.4477778,12.52222222,18.43333333,24.33333333
1970-08,155.5466667,11.95555556,18.1,24.18888889
1970-09,105.69,9.866666667,16.57777778,23.32222222
1970-10,71.27111111,5.377777778,10.75555556,16.11111111
1970-11,77.00666667,-0.4,3.8,8
1970-12,156.9511111,-5.855555556,-1.044444444,3.744444444
1971-01,160.96,-10.34444444,-5.6,-0.877777778
1971-02,93.31888889,-7.6,-2.511111111,2.588888889
1971-03,123.1455556,-6.177777778,-0.622222222,4.966666667
1971-04,42.59,-1.911111111,6.255555556,14.44444444
1971-05,147.7122222,4.4,11.01111111,17.64444444
1971-06,78.05555556,11.66666667,18.11111111,24.57777778
1971-07,123.0922222,11.6,17.8,24.03333333
1971-08,154.3188889,10.72222222,17.08888889,23.48888889
1971-09,188.4555556,11.42222222,16.75555556,22.06666667
1971-10,65.52444444,7.133333333,12.22222222,17.31111111
1971-11,114.8522222,-2.4,2.611111111,7.577777778
1971-12,64.75555556,-2.588888889,2.7,8.022222222
1972-01,137.6144444,-6.422222222,-1,4.366666667
1972-02,151.3966667,-9.322222222,-4.322222222,0.666666667
1972-03,97.95333333,-4.788888889,1.133333333,7.1
1972-04,163.6788889,0.688888889,6.988888889,13.31111111
1972-05,133.0644444,6.855555556,12.71111111,18.54444444
1972-06,199.7711111,8.855555556,14.47777778,20.12222222
1972-07,121.9966667,13.08888889,18.4,23.73333333
1972-08,108.2077778,11.82222222,17.67777778,23.51111111
1972-09,62.66777778,9.866666667,15.58888889,21.33333333
1972-10,139.6933333,1.966666667,7.522222222,13.05555556
1972-11,169.7255556,-1.922222222,2.477777778,6.888888889
1972-12,185.25,-3.044444444,1.366666667,5.822222222
1973-01,63.39555556,-8.055555556,-2.622222222,2.811111111
1973-02,87.82444444,-8.088888889,-3.066666667,1.988888889
1973-03,66.22666667,0.655555556,6.344444444,12.02222222
1973-04,187.5055556,1.711111111,6.566666667,11.44444444
1973-05,97.83,5.866666667,11.25555556,16.62222222
1973-06,137.6466667,11.33333333,17.91111111,24.48888889
1973-07,113.6822222,12.8,18.77777778,24.73333333
1973-08,119.8977778,12.15555556,18.16666667,24.18888889
1973-09,136.31,8.811111111,15.21111111,21.62222222
